Country,Date,Policy_rate,Annual_change_in_CPI
"UK","2020-02-01",0.75,1.71
"UK","2020-03-01",0.1,1.523
"UK","2020-04-01",0.1,0.767
"UK","2020-05-01",0.1,0.48
"UK","2020-06-01",0.1,0.603
"UK","2020-07-01",0.1,1.04
"UK","2020-08-01",0.1,0.22
"UK","2020-09-01",0.1,0.532
"UK","2020-10-01",0.1,0.697
"UK","2020-11-01",0.1,0.315
"UK","2020-12-01",0.1,0.589
"UK","2021-01-01",0.1,0.701
"UK","2021-02-01",0.1,0.414
"UK","2021-03-01",0.1,0.714
"UK","2021-04-01",0.1,1.526
"UK","2021-05-01",0.1,2.115
"UK","2021-06-01",0.1,2.514
"UK","2021-07-01",0.1,2.04
"UK","2021-08-01",0.1,3.197
"UK","2021-09-01",0.1,3.08
"UK","2021-10-01",0.1,4.206
"UK","2021-11-01",0.1,5.13
"UK","2021-12-01",0.25,5.386
"UK","2022-01-01",0.25,5.456
"UK","2022-02-01",0.5,6.177
"UK","2022-03-01",0.75,7.023
"UK","2022-04-01",0.75,9.011
"UK","2022-05-01",1,9.083
"UK","2022-06-01",1.25,9.412
"UK","2022-07-01",1.25,10.101
"UK","2022-08-01",1.75,9.87
"UK","2022-09-01",2.25,10.096
"UK","2022-10-01",2.25,11.052
"UK","2022-11-01",3,10.672
"UK","2022-12-01",3.5,10.528
"UK","2023-01-01",3.5,10.052
"UK","2023-02-01",4,10.416
"UK","2023-03-01",4.25,10.057
"UK","2023-04-01",4.25,8.658
"UK","2023-05-01",4.5,8.681
"UK","2023-06-01",5,7.95
"UK","2023-07-01",5,6.827
"UK","2023-08-01",5.25,6.657
"UK","2023-09-01",5.25,6.652
"UK","2023-10-01",5.25,4.6
"UK","2023-11-01",5.25,3.941
"UK","2023-12-01",5.25,3.993
"UK","2024-01-01",5.25,3.981
"UK","2024-02-01",5.25,3.411
"UK","2024-03-01",5.25,3.228
"UK","2024-04-01",5.25,2.333
"UK","2024-05-01",5.25,1.99
"UK","2024-06-01",5.25,1.975
"UK","2024-07-01",5.25,2.234
"UK","2024-08-01",5,""
"US","2020-02-01",1.75,2.335
"US","2020-03-01",0.25,1.539
"US","2020-04-01",0.25,0.329
"US","2020-05-01",0.25,0.118
"US","2020-06-01",0.25,0.646
"US","2020-07-01",0.25,0.986
"US","2020-08-01",0.25,1.31
"US","2020-09-01",0.25,1.371
"US","2020-10-01",0.25,1.182
"US","2020-11-01",0.25,1.175
"US","2020-12-01",0.25,1.362
"US","2021-01-01",0.25,1.4
"US","2021-02-01",0.25,1.676
"US","2021-03-01",0.25,2.62
"US","2021-04-01",0.25,4.16
"US","2021-05-01",0.25,4.993
"US","2021-06-01",0.25,5.391
"US","2021-07-01",0.25,5.365
"US","2021-08-01",0.25,5.251
"US","2021-09-01",0.25,5.39
"US","2021-10-01",0.25,6.222
"US","2021-11-01",0.25,6.809
"US","2021-12-01",0.25,7.036
"US","2022-01-01",0.25,7.48
"US","2022-02-01",0.25,7.871
"US","2022-03-01",0.5,8.542
"US","2022-04-01",0.5,8.259
"US","2022-05-01",1,8.582
"US","2022-06-01",1.75,9.06
"US","2022-07-01",2.5,8.525
"US","2022-08-01",2.5,8.263
"US","2022-09-01",3.25,8.202
"US","2022-10-01",3.25,7.745
"US","2022-11-01",4,7.11
"US","2022-12-01",4.5,6.454
"US","2023-01-01",4.5,6.41
"US","2023-02-01",4.75,6.036
"US","2023-03-01",5,4.985
"US","2023-04-01",5,4.93
"US","2023-05-01",5.25,4.048
"US","2023-06-01",5.25,2.969
"US","2023-07-01",5.5,3.178
"US","2023-08-01",5.5,3.665
"US","2023-09-01",5.5,3.7
"US","2023-10-01",5.5,3.241
"US","2023-11-01",5.5,3.137
"US","2023-12-01",5.5,3.352
"US","2024-01-01",5.5,3.091
"US","2024-02-01",5.5,3.153
"US","2024-03-01",5.5,3.477
"US","2024-04-01",5.5,3.357
"US","2024-05-01",5.5,3.269
"US","2024-06-01",5.5,2.971
"US","2024-07-01",5.5,2.895
"US","2024-08-01",5.5,2.531
"Canada","2020-02-01",1.75,2.16
"Canada","2020-03-01",0.25,0.89
"Canada","2020-04-01",0.25,-0.22
"Canada","2020-05-01",0.25,-0.37
"Canada","2020-06-01",0.25,0.66
"Canada","2020-07-01",0.25,0.15
"Canada","2020-08-01",0.25,0.15
"Canada","2020-09-01",0.25,0.51
"Canada","2020-10-01",0.25,0.66
"Canada","2020-11-01",0.25,0.95
"Canada","2020-12-01",0.25,0.73
"Canada","2021-01-01",0.25,1.02
"Canada","2021-02-01",0.25,1.09
"Canada","2021-03-01",0.25,2.2
"Canada","2021-04-01",0.25,3.39
"Canada","2021-05-01",0.25,3.6
"Canada","2021-06-01",0.25,3.06
"Canada","2021-07-01",0.25,3.72
"Canada","2021-08-01",0.25,4.09
"Canada","2021-09-01",0.25,4.38
"Canada","2021-10-01",0.25,4.65
"Canada","2021-11-01",0.25,4.72
"Canada","2021-12-01",0.25,4.8
"Canada","2022-01-01",0.25,5.14
"Canada","2022-02-01",0.25,5.69
"Canada","2022-03-01",0.5,6.66
"Canada","2022-04-01",1,6.77
"Canada","2022-05-01",1,7.73
"Canada","2022-06-01",1.5,8.13
"Canada","2022-07-01",2.5,7.59
"Canada","2022-08-01",2.5,7.01
"Canada","2022-09-01",3.25,6.86
"Canada","2022-10-01",3.75,6.88
"Canada","2022-11-01",3.75,6.8
"Canada","2022-12-01",4.25,6.32
"Canada","2023-01-01",4.5,5.92
"Canada","2023-02-01",4.5,5.25
"Canada","2023-03-01",4.5,4.3
"Canada","2023-04-01",4.5,4.41
"Canada","2023-05-01",4.5,3.36
"Canada","2023-06-01",4.75,2.81
"Canada","2023-07-01",5,3.27
"Canada","2023-08-01",5,4
"Canada","2023-09-01",5,3.8
"Canada","2023-10-01",5,3.12
"Canada","2023-11-01",5,3.12
"Canada","2023-12-01",5,3.4
"Canada","2024-01-01",5,2.86
"Canada","2024-02-01",5,2.78
"Canada","2024-03-01",5,2.9
"Canada","2024-04-01",5,2.69
"Canada","2024-05-01",5,2.87
"Canada","2024-06-01",4.75,2.67
"Canada","2024-07-01",4.5,2.53
"Canada","2024-08-01",4.5,""
"Canada","2024-09-01",4.25,""
"France","2020-02-01",-0.5,1.43
"France","2020-03-01",-0.5,0.67
"France","2020-04-01",-0.5,0.33
"France","2020-05-01",-0.5,0.36
"France","2020-06-01",-0.5,0.2
"France","2020-07-01",-0.5,0.78
"France","2020-08-01",-0.5,0.22
"France","2020-09-01",-0.5,0.05
"France","2020-10-01",-0.5,0.05
"France","2020-11-01",-0.5,0.2
"France","2020-12-01",-0.5,-0.02
"France","2021-01-01",-0.5,0.55
"France","2021-02-01",-0.5,0.56
"France","2021-03-01",-0.5,1.11
"France","2021-04-01",-0.5,1.24
"France","2021-05-01",-0.5,1.42
"France","2021-06-01",-0.5,1.48
"France","2021-07-01",-0.5,1.15
"France","2021-08-01",-0.5,1.87
"France","2021-09-01",-0.5,2.16
"France","2021-10-01",-0.5,2.62
"France","2021-11-01",-0.5,2.78
"France","2021-12-01",-0.5,2.75
"France","2022-01-01",-0.5,2.85
"France","2022-02-01",-0.5,3.63
"France","2022-03-01",-0.5,4.48
"France","2022-04-01",-0.5,4.83
"France","2022-05-01",-0.5,5.2
"France","2022-06-01",-0.5,5.84
"France","2022-07-01",-0.5,6.08
"France","2022-08-01",0,5.91
"France","2022-09-01",0,5.55
"France","2022-10-01",0.75,6.2
"France","2022-11-01",1.5,6.15
"France","2022-12-01",1.5,5.85
"France","2023-01-01",2,5.99
"France","2023-02-01",2.5,6.28
"France","2023-03-01",2.5,5.7
"France","2023-04-01",3,5.88
"France","2023-05-01",3.25,5.12
"France","2023-06-01",3.25,4.53
"France","2023-07-01",3.5,4.29
"France","2023-08-01",3.75,4.86
"France","2023-09-01",3.75,4.9
"France","2023-10-01",4,3.98
"France","2023-11-01",4,3.47
"France","2023-12-01",4,3.71
"France","2024-01-01",4,3.13
"France","2024-02-01",4,2.96
"France","2024-03-01",4,2.29
"France","2024-04-01",4,2.19
"France","2024-05-01",4,2.27
"France","2024-06-01",3.75,2.17
"France","2024-07-01",3.75,2.3
"France","2024-08-01",3.75,""
"France","2024-09-01",3.5,""
"Germany","2020-02-01",-0.5,2.04
"Germany","2020-03-01",-0.5,1.83
"Germany","2020-04-01",-0.5,1.01
"Germany","2020-05-01",-0.5,0.8
"Germany","2020-06-01",-0.5,0.6
"Germany","2020-07-01",-0.5,-0.6
"Germany","2020-08-01",-0.5,-0.5
"Germany","2020-09-01",-0.5,-0.5
"Germany","2020-10-01",-0.5,-0.3
"Germany","2020-11-01",-0.5,0.2
"Germany","2020-12-01",-0.5,-0.2
"Germany","2021-01-01",-0.5,1.2
"Germany","2021-02-01",-0.5,1.5
"Germany","2021-03-01",-0.5,1.79
"Germany","2021-04-01",-0.5,1.99
"Germany","2021-05-01",-0.5,2.19
"Germany","2021-06-01",-0.5,2.39
"Germany","2021-07-01",-0.5,3.71
"Germany","2021-08-01",-0.5,3.81
"Germany","2021-09-01",-0.5,4.11
"Germany","2021-10-01",-0.5,4.4
"Germany","2021-11-01",-0.5,4.81
"Germany","2021-12-01",-0.5,4.91
"Germany","2022-01-01",-0.5,4.16
"Germany","2022-02-01",-0.5,4.33
"Germany","2022-03-01",-0.5,5.88
"Germany","2022-04-01",-0.5,6.25
"Germany","2022-05-01",-0.5,7.02
"Germany","2022-06-01",-0.5,6.71
"Germany","2022-07-01",-0.5,6.67
"Germany","2022-08-01",0,6.96
"Germany","2022-09-01",0,8.57
"Germany","2022-10-01",0.75,8.82
"Germany","2022-11-01",1.5,8.8
"Germany","2022-12-01",1.5,8.12
"Germany","2023-01-01",2,8.65
"Germany","2023-02-01",2.5,8.68
"Germany","2023-03-01",2.5,7.4
"Germany","2023-04-01",3,7.17
"Germany","2023-05-01",3.25,6.1
"Germany","2023-06-01",3.25,6.38
"Germany","2023-07-01",3.5,6.17
"Germany","2023-08-01",3.75,6.14
"Germany","2023-09-01",3.75,4.53
"Germany","2023-10-01",4,3.79
"Germany","2023-11-01",4,3.17
"Germany","2023-12-01",4,3.71
"Germany","2024-01-01",4,2.89
"Germany","2024-02-01",4,2.52
"Germany","2024-03-01",4,2.15
"Germany","2024-04-01",4,2.23
"Germany","2024-05-01",4,2.4
"Germany","2024-06-01",3.75,2.23
"Germany","2024-07-01",3.75,2.31
"Germany","2024-08-01",3.75,1.87
"Germany","2024-09-01",3.5,""
"Italy","2020-02-01",-0.5,0.29
"Italy","2020-03-01",-0.5,0.1
"Italy","2020-04-01",-0.5,0
"Italy","2020-05-01",-0.5,-0.19
"Italy","2020-06-01",-0.5,-0.19
"Italy","2020-07-01",-0.5,-0.39
"Italy","2020-08-01",-0.5,-0.48
"Italy","2020-09-01",-0.5,-0.58
"Italy","2020-10-01",-0.5,-0.29
"Italy","2020-11-01",-0.5,-0.19
"Italy","2020-12-01",-0.5,-0.19
"Italy","2021-01-01",-0.5,0.39
"Italy","2021-02-01",-0.5,0.58
"Italy","2021-03-01",-0.5,0.78
"Italy","2021-04-01",-0.5,1.07
"Italy","2021-05-01",-0.5,1.26
"Italy","2021-06-01",-0.5,1.26
"Italy","2021-07-01",-0.5,1.95
"Italy","2021-08-01",-0.5,2.04
"Italy","2021-09-01",-0.5,2.54
"Italy","2021-10-01",-0.5,3.02
"Italy","2021-11-01",-0.5,3.71
"Italy","2021-12-01",-0.5,3.9
"Italy","2022-01-01",-0.5,4.84
"Italy","2022-02-01",-0.5,5.71
"Italy","2022-03-01",-0.5,6.46
"Italy","2022-04-01",-0.5,5.96
"Italy","2022-05-01",-0.5,6.82
"Italy","2022-06-01",-0.5,7.97
"Italy","2022-07-01",-0.5,7.93
"Italy","2022-08-01",0,8.37
"Italy","2022-09-01",0,8.87
"Italy","2022-10-01",0.75,11.84
"Italy","2022-11-01",1.5,11.77
"Italy","2022-12-01",1.5,11.63
"Italy","2023-01-01",2,9.97
"Italy","2023-02-01",2.5,9.15
"Italy","2023-03-01",2.5,7.61
"Italy","2023-04-01",3,8.16
"Italy","2023-05-01",3.25,7.64
"Italy","2023-06-01",3.25,6.4
"Italy","2023-07-01",3.5,5.93
"Italy","2023-08-01",3.75,5.44
"Italy","2023-09-01",3.75,5.34
"Italy","2023-10-01",4,1.69
"Italy","2023-11-01",4,0.67
"Italy","2023-12-01",4,0.59
"Italy","2024-01-01",4,0.84
"Italy","2024-02-01",4,0.75
"Italy","2024-03-01",4,1.18
"Italy","2024-04-01",4,0.84
"Italy","2024-05-01",4,0.75
"Italy","2024-06-01",3.75,0.84
"Italy","2024-07-01",3.75,1.25
"Italy","2024-08-01",3.75,1.08
"Italy","2024-09-01",3.5,""
"Japan","2020-02-01",-0.1,0.6
"Japan","2020-03-01",-0.1,0.6
"Japan","2020-04-01",-0.1,0.2
"Japan","2020-05-01",-0.1,0.1
"Japan","2020-06-01",-0.1,0.1
"Japan","2020-07-01",-0.1,0.2
"Japan","2020-08-01",-0.1,0.1
"Japan","2020-09-01",-0.1,-0.2
"Japan","2020-10-01",-0.1,-0.6
"Japan","2020-11-01",-0.1,-1
"Japan","2020-12-01",-0.1,-1.19
"Japan","2021-01-01",-0.1,-0.7
"Japan","2021-02-01",-0.1,-0.5
"Japan","2021-03-01",-0.1,-0.4
"Japan","2021-04-01",-0.1,-1.1
"Japan","2021-05-01",-0.1,-0.7
"Japan","2021-06-01",-0.1,-0.4
"Japan","2021-07-01",-0.1,-0.3
"Japan","2021-08-01",-0.1,-0.4
"Japan","2021-09-01",-0.1,0.2
"Japan","2021-10-01",-0.1,0.1
"Japan","2021-11-01",-0.1,0.6
"Japan","2021-12-01",-0.1,0.81
"Japan","2022-01-01",-0.1,0.5
"Japan","2022-02-01",-0.1,0.9
"Japan","2022-03-01",-0.1,1.2
"Japan","2022-04-01",-0.1,2.42
"Japan","2022-05-01",-0.1,2.41
"Japan","2022-06-01",-0.1,2.31
"Japan","2022-07-01",-0.1,2.61
"Japan","2022-08-01",-0.1,3.01
"Japan","2022-09-01",-0.1,3
"Japan","2022-10-01",-0.1,3.8
"Japan","2022-11-01",-0.1,3.8
"Japan","2022-12-01",-0.1,4
"Japan","2023-01-01",-0.1,4.39
"Japan","2023-02-01",-0.1,3.28
"Japan","2023-03-01",-0.1,3.26
"Japan","2023-04-01",-0.1,3.55
"Japan","2023-05-01",-0.1,3.24
"Japan","2023-06-01",-0.1,3.34
"Japan","2023-07-01",-0.1,3.32
"Japan","2023-08-01",-0.1,3.12
"Japan","2023-09-01",-0.1,3.01
"Japan","2023-10-01",-0.1,3.28
"Japan","2023-11-01",-0.1,2.89
"Japan","2023-12-01",-0.1,2.59
"Japan","2024-01-01",-0.1,2.1
"Japan","2024-02-01",-0.1,2.79
"Japan","2024-03-01",0.1,2.68
"Japan","2024-04-01",0.1,2.47
"Japan","2024-05-01",0.1,2.85
"Japan","2024-06-01",0.1,2.85
"Japan","2024-07-01",0.1,2.74
"Japan","2024-08-01",0.25,""
"Eurozone","2020-02-01",-0.5,1.22
"Eurozone","2020-03-01",-0.5,0.75
"Eurozone","2020-04-01",-0.5,0.31
"Eurozone","2020-05-01",-0.5,0.09
"Eurozone","2020-06-01",-0.5,0.27
"Eurozone","2020-07-01",-0.5,0.39
"Eurozone","2020-08-01",-0.5,-0.17
"Eurozone","2020-09-01",-0.5,-0.31
"Eurozone","2020-10-01",-0.5,-0.28
"Eurozone","2020-11-01",-0.5,-0.29
"Eurozone","2020-12-01",-0.5,-0.27
"Eurozone","2021-01-01",-0.5,0.91
"Eurozone","2021-02-01",-0.5,0.94
"Eurozone","2021-03-01",-0.5,1.33
"Eurozone","2021-04-01",-0.5,1.62
"Eurozone","2021-05-01",-0.5,1.98
"Eurozone","2021-06-01",-0.5,1.9
"Eurozone","2021-07-01",-0.5,2.16
"Eurozone","2021-08-01",-0.5,2.96
"Eurozone","2021-09-01",-0.5,3.36
"Eurozone","2021-10-01",-0.5,4.05
"Eurozone","2021-11-01",-0.5,4.87
"Eurozone","2021-12-01",-0.5,4.96
"Eurozone","2022-01-01",-0.5,5.11
"Eurozone","2022-02-01",-0.5,5.87
"Eurozone","2022-03-01",-0.5,7.44
"Eurozone","2022-04-01",-0.5,7.44
"Eurozone","2022-05-01",-0.5,8.05
"Eurozone","2022-06-01",-0.5,8.64
"Eurozone","2022-07-01",-0.5,8.87
"Eurozone","2022-08-01",0,9.14
"Eurozone","2022-09-01",0,9.93
"Eurozone","2022-10-01",0.75,10.62
"Eurozone","2022-11-01",1.5,10.05
"Eurozone","2022-12-01",1.5,9.2
"Eurozone","2023-01-01",2,8.64
"Eurozone","2023-02-01",2.5,8.5
"Eurozone","2023-03-01",2.5,6.88
"Eurozone","2023-04-01",3,6.96
"Eurozone","2023-05-01",3.25,6.1
"Eurozone","2023-06-01",3.25,5.52
"Eurozone","2023-07-01",3.5,5.31
"Eurozone","2023-08-01",3.75,5.24
"Eurozone","2023-09-01",3.75,4.34
"Eurozone","2023-10-01",4,2.9
"Eurozone","2023-11-01",4,2.4
"Eurozone","2023-12-01",4,2.93
"Eurozone","2024-01-01",4,2.77
"Eurozone","2024-02-01",4,2.58
"Eurozone","2024-03-01",4,2.43
"Eurozone","2024-04-01",4,2.37
"Eurozone","2024-05-01",4,2.57
"Eurozone","2024-06-01",3.75,2.52
"Eurozone","2024-07-01",3.75,2.58
"Eurozone","2024-08-01",3.75,2.18
"Eurozone","2024-09-01",3.5,""
"China","2020-02-01",4.05,5.200000000000003
"China","2020-03-01",4.05,4.299999999999997
"China","2020-04-01",3.85,3.299999999999997
"China","2020-05-01",3.85,2.4000000000000057
"China","2020-06-01",3.85,2.5
"China","2020-07-01",3.85,2.700000000000003
"China","2020-08-01",3.85,2.4000000000000057
"China","2020-09-01",3.85,1.7000000000000028
"China","2020-10-01",3.85,0.5
"China","2020-11-01",3.85,-0.5
"China","2020-12-01",3.85,0.20000000000000284
"China","2021-01-01",3.85,-0.29999999999999716
"China","2021-02-01",3.85,-0.20000000000000284
"China","2021-03-01",3.85,0.4000000000000057
"China","2021-04-01",3.85,0.9000000000000057
"China","2021-05-01",3.85,1.2999999999999972
"China","2021-06-01",3.85,1.0999999999999943
"China","2021-07-01",3.85,1
"China","2021-08-01",3.85,0.7999999999999972
"China","2021-09-01",3.85,0.7000000000000028
"China","2021-10-01",3.85,1.5
"China","2021-11-01",3.85,2.299999999999997
"China","2021-12-01",3.8,1.5
"China","2022-01-01",3.7,0.9000000000000057
"China","2022-02-01",3.7,0.9000000000000057
"China","2022-03-01",3.7,1.5
"China","2022-04-01",3.7,2.0999999999999943
"China","2022-05-01",3.7,2.0999999999999943
"China","2022-06-01",3.7,2.5
"China","2022-07-01",3.7,2.700000000000003
"China","2022-08-01",3.65,2.5
"China","2022-09-01",3.65,2.799999999999997
"China","2022-10-01",3.65,2.0999999999999943
"China","2022-11-01",3.65,1.5999999999999943
"China","2022-12-01",3.65,1.7999999999999972
"China","2023-01-01",3.65,2.0999999999999943
"China","2023-02-01",3.65,1
"China","2023-03-01",3.65,0.7000000000000028
"China","2023-04-01",3.65,0.09999999999999432
"China","2023-05-01",3.65,0.20000000000000284
"China","2023-06-01",3.55,0
"China","2023-07-01",3.55,-0.29999999999999716
"China","2023-08-01",3.45,0.09999999999999432
"China","2023-09-01",3.45,0
"China","2023-10-01",3.45,-0.20000000000000284
"China","2023-11-01",3.45,-0.5
"China","2023-12-01",3.45,-0.29999999999999716
"China","2024-01-01",3.45,-0.7999999999999972
"China","2024-02-01",3.45,0.7000000000000028
"China","2024-03-01",3.45,0.09999999999999432
"China","2024-04-01",3.45,0.29999999999999716
"China","2024-05-01",3.45,0.29999999999999716
"China","2024-06-01",3.45,0.20000000000000284
"China","2024-07-01",3.35,0.5
"China","2024-08-01",3.35,0.5999999999999943
"Albania","2020-02-01",1,1.22621
"Albania","2020-03-01",0.5,2.11056
"Albania","2020-04-01",0.5,1.92061
"Albania","2020-05-01",0.5,2.09965
"Albania","2020-06-01",0.5,1.79731
"Albania","2020-07-01",0.5,1.37956
"Albania","2020-08-01",0.5,1.25796
"Albania","2020-09-01",0.5,1.54076
"Albania","2020-10-01",0.5,1.99954
"Albania","2020-11-01",0.5,1.61264
"Albania","2020-12-01",0.5,1.05075
"Albania","2021-01-01",0.5,0.40448
"Albania","2021-02-01",0.5,1.14059
"Albania","2021-03-01",0.5,1.23763
"Albania","2021-04-01",0.5,1.91328
"Albania","2021-05-01",0.5,1.83934
"Albania","2021-06-01",0.5,1.59674
"Albania","2021-07-01",0.5,2.24088
"Albania","2021-08-01",0.5,2.38648
"Albania","2021-09-01",0.5,2.51358
"Albania","2021-10-01",0.5,2.41731
"Albania","2021-11-01",0.5,3.1367
"Albania","2021-12-01",0.5,3.71685
"Albania","2022-01-01",0.5,3.73073
"Albania","2022-02-01",0.5,3.91095
"Albania","2022-03-01",1,5.67688
"Albania","2022-04-01",1,6.18539
"Albania","2022-05-01",1,6.66802
"Albania","2022-06-01",1,7.38126
"Albania","2022-07-01",1.25,7.49973
"Albania","2022-08-01",1.75,7.96274
"Albania","2022-09-01",1.75,8.08633
"Albania","2022-10-01",2.25,8.31736
"Albania","2022-11-01",2.75,7.85258
"Albania","2022-12-01",2.75,7.40413
"Albania","2023-01-01",2.75,7.22641
"Albania","2023-02-01",2.75,7.05561
"Albania","2023-03-01",3,5.30773
"Albania","2023-04-01",3,4.57751
"Albania","2023-05-01",3,4.73582
"Albania","2023-06-01",3,4.5259
"Albania","2023-07-01",3,4.18416
"Albania","2023-08-01",3,3.97806
"Albania","2023-09-01",3,4.05465
"Albania","2023-10-01",3,3.8092
"Albania","2023-11-01",3.25,3.90578
"Albania","2023-12-01",3.25,3.97593
"Albania","2024-01-01",3.25,3.36955
"Albania","2024-02-01",3.25,2.5739
"Albania","2024-03-01",3.25,2.28072
"Albania","2024-04-01",3.25,2.08878
"Albania","2024-05-01",3.25,2.17202
"Albania","2024-06-01",3.25,2.14283
"Albania","2024-07-01",3,2.06106
"Albania","2024-08-01",3,1.97381
"Argentina","2020-02-01",40,50.2749
"Argentina","2020-03-01",38,48.3569
"Argentina","2020-04-01",38,45.5629
"Argentina","2020-05-01",38,43.4212
"Argentina","2020-06-01",38,42.7587
"Argentina","2020-07-01",38,42.3904
"Argentina","2020-08-01",38,40.6729
"Argentina","2020-09-01",38,36.6207
"Argentina","2020-10-01",36,37.239
"Argentina","2020-11-01",38,35.7978
"Argentina","2020-12-01",38,36.1406
"Argentina","2021-01-01",38,38.532
"Argentina","2021-02-01",38,40.6518
"Argentina","2021-03-01",38,42.6488
"Argentina","2021-04-01",38,46.2802
"Argentina","2021-05-01",38,48.8447
"Argentina","2021-06-01",38,50.2001
"Argentina","2021-07-01",38,51.7662
"Argentina","2021-08-01",38,51.4239
"Argentina","2021-09-01",38,52.4712
"Argentina","2021-10-01",38,52.1117
"Argentina","2021-11-01",38,51.1823
"Argentina","2021-12-01",38,50.9416
"Argentina","2022-01-01",40,50.6902
"Argentina","2022-02-01",42.5,52.3193
"Argentina","2022-03-01",44.5,55.1066
"Argentina","2022-04-01",47,58.038
"Argentina","2022-05-01",49,60.6799
"Argentina","2022-06-01",52,63.9826
"Argentina","2022-07-01",60,71.0025
"Argentina","2022-08-01",69.5,78.5153
"Argentina","2022-09-01",75,83.03
"Argentina","2022-10-01",75,88.0357
"Argentina","2022-11-01",75,92.4128
"Argentina","2022-12-01",75,94.7932
"Argentina","2023-01-01",75,98.8291
"Argentina","2023-02-01",75,102.5008
"Argentina","2023-03-01",78,104.2965
"Argentina","2023-04-01",91,108.8341
"Argentina","2023-05-01",97,114.2463
"Argentina","2023-06-01",97,115.5803
"Argentina","2023-07-01",97,113.45
"Argentina","2023-08-01",118,124.3675
"Argentina","2023-09-01",118,138.2824
"Argentina","2023-10-01",133,142.6615
"Argentina","2023-11-01",133,160.9208
"Argentina","2023-12-01",100,211.4076
"Argentina","2024-01-01",100,254.2483
"Argentina","2024-02-01",100,276.2184
"Argentina","2024-03-01",80,287.8691
"Argentina","2024-04-01",60,289.4049
"Argentina","2024-05-01",40,276.4103
"Argentina","2024-06-01","",271.5297
"Argentina","2024-07-01","",263.4457
"Argentina","2024-08-01","",236.7166
"Armenia","2020-02-01",5.5,-0.49
"Armenia","2020-03-01",5.25,-0.07
"Armenia","2020-04-01",5,0.93
"Armenia","2020-05-01",5,1.23
"Armenia","2020-06-01",4.5,1.71
"Armenia","2020-07-01",4.5,1.52
"Armenia","2020-08-01",4.5,1.86
"Armenia","2020-09-01",4.25,1.46
"Armenia","2020-10-01",4.25,1.35
"Armenia","2020-11-01",4.25,1.59
"Armenia","2020-12-01",5.25,3.69
"Armenia","2021-01-01",5.25,4.52
"Armenia","2021-02-01",5.5,5.33
"Armenia","2021-03-01",5.5,5.83
"Armenia","2021-04-01",5.5,6.2
"Armenia","2021-05-01",6,5.9
"Armenia","2021-06-01",6.5,6.53
"Armenia","2021-07-01",6.5,8.25
"Armenia","2021-08-01",7,8.75
"Armenia","2021-09-01",7.25,8.92
"Armenia","2021-10-01",7.25,9.15
"Armenia","2021-11-01",7.25,9.57
"Armenia","2021-12-01",7.75,7.7
"Armenia","2022-01-01",7.75,7.06
"Armenia","2022-02-01",8,6.55
"Armenia","2022-03-01",9.25,7.42
"Armenia","2022-04-01",9.25,8.54
"Armenia","2022-05-01",9.25,9.07
"Armenia","2022-06-01",9.25,10.32
"Armenia","2022-07-01",9.25,9.34
"Armenia","2022-08-01",9.5,9.16
"Armenia","2022-09-01",10,9.91
"Armenia","2022-10-01",10,9.52
"Armenia","2022-11-01",10.5,8.89
"Armenia","2022-12-01",10.75,8.35
"Armenia","2023-01-01",10.75,8.14
"Armenia","2023-02-01",10.75,8.14
"Armenia","2023-03-01",10.75,5.48
"Armenia","2023-04-01",10.75,3.22
"Armenia","2023-05-01",10.75,1.3
"Armenia","2023-06-01",10.5,-0.42
"Armenia","2023-07-01",10.5,0.02
"Armenia","2023-08-01",10.25,-0.06
"Armenia","2023-09-01",9.75,0.22
"Armenia","2023-10-01",9.5,0.22
"Armenia","2023-11-01",9.5,-0.39
"Armenia","2023-12-01",9.25,-0.55
"Armenia","2024-01-01",8.75,-2.77
"Armenia","2024-02-01",8.75,-4.47
"Armenia","2024-03-01",8.5,-4.95
"Armenia","2024-04-01",8.25,-5.74
"Armenia","2024-05-01",8.25,-3.8
"Armenia","2024-06-01",8,""
"Armenia","2024-07-01",7.75,""
"Armenia","2024-08-01",7.75,""
"Armenia","2024-09-01",7.5,""
"Austria","2020-02-01",-0.5,2.18
"Austria","2020-03-01",-0.5,1.6
"Austria","2020-04-01",-0.5,1.5
"Austria","2020-05-01",-0.5,0.75
"Austria","2020-06-01",-0.5,1.12
"Austria","2020-07-01",-0.5,1.6
"Austria","2020-08-01",-0.5,1.31
"Austria","2020-09-01",-0.5,1.31
"Austria","2020-10-01",-0.5,1.3
"Austria","2020-11-01",-0.5,1.21
"Austria","2020-12-01",-0.5,1.02
"Austria","2021-01-01",-0.5,0.68
"Austria","2021-02-01",-0.5,1.09
"Austria","2021-03-01",-0.5,1.91
"Austria","2021-04-01",-0.5,1.81
"Austria","2021-05-01",-0.5,2.77
"Austria","2021-06-01",-0.5,2.7
"Austria","2021-07-01",-0.5,2.91
"Austria","2021-08-01",-0.5,3.2
"Austria","2021-09-01",-0.5,3.22
"Austria","2021-10-01",-0.5,3.63
"Austria","2021-11-01",-0.5,4.14
"Austria","2021-12-01",-0.5,4.25
"Austria","2022-01-01",-0.5,4.99
"Austria","2022-02-01",-0.5,5.75
"Austria","2022-03-01",-0.5,6.77
"Austria","2022-04-01",-0.5,7.17
"Austria","2022-05-01",-0.5,7.74
"Austria","2022-06-01",-0.5,8.67
"Austria","2022-07-01",-0.5,9.43
