"UKPRN","HE.provider","date","Open.ended.Permanent","Fixed.term","Total.academic.staff","Total","Total.European.Union","Total_nonuk","ratio_permanent","ratio_casual","prop_permanent","prop_casual","staffstudent_ratio","prop_non_uk","prop_eu","latest_prop_casual_2022"
10005127,"Plymouth College of Art","2020-2021",120,10,130,NA,NA,NA,12,0.0833333333333333,92.3076923076923,7.69230769230769,NA,NA,NA,NA
10007801,"University of Plymouth","2020-2021",990,575,1560,18905,655,2065,1.72173913043478,0.580808080808081,63.4615384615385,36.8589743589744,19.0959595959596,11,3,34.8623853211009
10019178,"Point Blank Music School","2020-2021",50,0,50,720,85,185,Inf,0,100,0,14.4,26,12,0
10007155,"The University of Portsmouth","2020-2021",1180,555,1730,28280,1305,6375,2.12612612612613,0.470338983050847,68.2080924855491,32.0809248554913,23.9661016949153,23,5,33.8935574229692
10005337,"Queen Margaret University, Edinburgh","2020-2021",190,75,260,5915,905,1230,2.53333333333333,0.394736842105263,73.0769230769231,28.8461538461538,31.1315789473684,21,15,28.3333333333333
10007775,"Queen Mary University of London","2020-2021",1375,1755,3130,23870,1995,7795,0.783475783475784,1.27636363636364,43.9297124600639,56.0702875399361,17.36,33,8,57.8787878787879
10009292,"Royal Academy of Dramatic Art","2020-2021",75,0,75,190,25,45,Inf,0,100,0,2.53333333333333,24,13,6.66666666666667
10005389,"Ravensbourne University London","2020-2021",100,155,255,2570,190,375,0.645161290322581,1.55,39.2156862745098,60.7843137254902,25.7,15,7,60
10007802,"The University of Reading","2020-2021",1005,785,1785,19980,1135,4175,1.28025477707006,0.781094527363184,56.3025210084034,43.9775910364146,19.8805970149254,21,6,39.0532544378698
10008455,"Regent College","2020-2021",60,5,60,2985,NA,NA,12,0.0833333333333333,100,8.33333333333333,49.75,NA,NA,3.7037037037037
10005500,"Robert Gordon University","2020-2021",485,100,585,14240,1050,2770,4.85,0.206185567010309,82.9059829059829,17.0940170940171,29.360824742268,19,7,17.96875
10007776,"Roehampton University","2020-2021",450,40,490,12430,505,2000,11.25,0.0888888888888889,91.8367346938776,8.16326530612245,27.6222222222222,16,4,6
10005523,"Rose Bruford College of Theatre and Performance","2020-2021",40,55,95,835,45,135,0.727272727272727,1.375,42.1052631578947,57.8947368421053,20.875,16,5,61.9047619047619
10007835,"Royal Academy of Music","2020-2021",270,40,310,810,155,385,6.75,0.148148148148148,87.0967741935484,12.9032258064516,3,48,19,10
10005545,"Royal Agricultural University","2020-2021",55,10,60,1175,35,145,5.5,0.181818181818182,91.6666666666667,16.6666666666667,21.3636363636364,12,3,15.3846153846154
10007777,"Royal College of Art","2020-2021",170,20,190,2725,470,2155,8.5,0.117647058823529,89.4736842105263,10.5263157894737,16.0294117647059,79,17,13.1578947368421
10007778,"Royal College of Music","2020-2021",270,30,300,925,195,510,9,0.111111111111111,90,10,3.42592592592593,55,21,8.7719298245614
10005561,"Royal Conservatoire of Scotland","2020-2021",295,25,315,1330,180,460,11.8,0.0847457627118644,93.6507936507936,7.93650793650794,4.50847457627119,35,14,10.4477611940298
10007816,"The Royal Central School of Speech and Drama","2020-2021",70,15,85,1085,100,320,4.66666666666667,0.214285714285714,82.3529411764706,17.6470588235294,15.5,29,9,23.5294117647059
10005553,"Royal Holloway and Bedford New College","2020-2021",665,400,1070,12295,810,2680,1.6625,0.601503759398496,62.1495327102804,37.3831775700935,18.4887218045113,22,7,39.9141630901288
10007837,"Royal Northern College of Music","2020-2021",320,5,325,895,75,275,64,0.015625,98.4615384615385,1.53846153846154,2.796875,31,8,3.2258064516129
10007779,"The Royal Veterinary College","2020-2021",220,95,315,2575,90,675,2.31578947368421,0.431818181818182,69.8412698412698,30.1587301587302,11.7045454545455,26,3,28.3333333333333
10007803,"The University of St. Andrews","2020-2021",820,505,1325,11485,1040,5130,1.62376237623762,0.615853658536585,61.8867924528302,38.1132075471698,14.0060975609756,45,9,38.3763837638376
10007839,"SAE Education Limited","2020-2021",40,10,50,745,40,70,4,0.25,80,20,18.625,9,5,10
10007782,"St George's, University of London","2020-2021",340,165,505,5185,80,305,2.06060606060606,0.485294117647059,67.3267326732673,32.6732673267327,15.25,6,2,32.2916666666667
10008026,"St Mary's University College","2020-2021",40,25,65,1085,25,25,1.6,0.625,61.5384615384615,38.4615384615385,27.125,2,2,41.6666666666667
10007843,"St Mary's University, Twickenham","2020-2021",265,175,440,5580,305,990,1.51428571428571,0.660377358490566,60.2272727272727,39.7727272727273,21.0566037735849,18,5,36.6666666666667
10007156,"The University of Salford","2020-2021",965,125,1090,23955,485,3135,7.72,0.129533678756477,88.5321100917431,11.4678899082569,24.8238341968912,13,2,11.7370892018779
10007780,"SOAS University of London","2020-2021",305,200,500,5865,730,2120,1.525,0.655737704918033,61,40,19.2295081967213,36,12,39.8058252427184
10005700,"SRUC","2020-2021",380,50,430,1780,40,45,7.6,0.131578947368421,88.3720930232558,11.6279069767442,4.68421052631579,3,2,10.2272727272727
10005790,"Sheffield Hallam University","2020-2021",1865,165,2025,33270,475,3005,11.3030303030303,0.0884718498659517,92.0987654320988,8.14814814814815,17.8391420911528,9,1,9.06921241050119
10007157,"The University of Sheffield","2020-2021",2245,1275,3520,30605,1465,11260,1.76078431372549,0.567928730512249,63.7784090909091,36.2215909090909,13.6325167037862,37,5,34.0720221606648
10006022,"Solent University","2020-2021",535,65,600,11340,1610,2905,8.23076923076923,0.121495327102804,89.1666666666667,10.8333333333333,21.196261682243,26,14,12.1739130434783
10007158,"The University of Southampton","2020-2021",1685,960,2645,21395,1595,6735,1.75520833333333,0.56973293768546,63.7051039697542,36.2948960302458,12.6973293768546,31,7,35.9615384615385
10006093,"Spurgeon's College","2020-2021",15,0,15,330,5,15,Inf,0,100,0,22,5,2,0
10006299,"Staffordshire University","2020-2021",580,320,895,17845,210,525,1.8125,0.551724137931034,64.804469273743,35.7541899441341,30.7672413793103,3,1,35.9605911330049
10007804,"The University of Stirling","2020-2021",615,250,865,14410,1460,3670,2.46,0.40650406504065,71.0982658959538,28.9017341040462,23.4308943089431,25,10,32.3232323232323
10037449,"University of St Mark and St John","2020-2021",85,25,115,3055,25,50,3.4,0.294117647058824,73.9130434782609,21.7391304347826,35.9411764705882,2,1,16.6666666666667
10008010,"Stranmillis University College","2020-2021",40,20,60,1310,20,20,2,0.5,66.6666666666667,33.3333333333333,32.75,2,2,42.8571428571429
10007805,"The University of Strathclyde","2020-2021",1295,570,1865,24450,1200,4605,2.2719298245614,0.44015444015444,69.4369973190349,30.5630026809651,18.8803088803089,19,5,31.0880829015544
10014001,"University of Suffolk","2020-2021",225,25,250,12625,1305,1415,9,0.111111111111111,90,10,56.1111111111111,11,10,12.7272727272727
10007159,"The University of Sunderland","2020-2021",915,70,985,18490,1000,3600,13.0714285714286,0.0765027322404372,92.8934010152284,7.10659898477157,20.207650273224,19,5,9.05172413793103
10007160,"The University of Surrey","2020-2021",1045,530,1575,16565,1390,4255,1.97169811320755,0.507177033492823,66.3492063492063,33.6507936507937,15.8516746411483,26,8,34.2507645259939
10007806,"The University of Sussex","2020-2021",1275,890,2170,19415,1520,5545,1.43258426966292,0.698039215686274,58.7557603686636,41.0138248847926,15.2274509803922,29,8,39.7674418604651
10007855,"Swansea University","2020-2021",1235,430,1665,21465,1070,3620,2.87209302325581,0.348178137651822,74.1741741741742,25.8258258258258,17.3805668016194,17,5,27.893175074184
10083403,"TEDI-London","2020-2021",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10007161,"Teesside University","2020-2021",710,115,830,21275,260,3780,6.17391304347826,0.161971830985915,85.5421686746988,13.855421686747,29.9647887323944,18,1,12.4260355029586
10082743,"ThinkSpace Education Limited","2020-2021",5,0,5,50,NA,NA,Inf,0,100,0,10,NA,NA,0
10008017,"Trinity Laban Conservatoire of Music and Dance","2020-2021",410,20,430,1245,200,360,20.5,0.0487804878048781,95.3488372093023,4.65116279069767,3.03658536585366,29,16,5.68181818181818
10007858,"University of Wales Trinity Saint David","2020-2021",520,180,700,14795,340,795,2.88888888888889,0.346153846153846,74.2857142857143,25.7142857142857,28.4519230769231,5,2,35.031847133758
10067648,"University Academy 92 Limited","2020-2021",10,0,10,NA,NA,NA,Inf,0,100,0,NA,NA,NA,16.6666666666667
10007114,"University of the Highlands and Islands","2020-2021",70,25,95,10410,270,425,2.8,0.357142857142857,73.6842105263158,26.3157894736842,148.714285714286,4,3,21.0526315789474
10007807,"Ulster University","2020-2021",840,600,1440,33045,1400,9090,1.4,0.714285714285714,58.3333333333333,41.6666666666667,39.3392857142857,28,4,39.8648648648649
10039956,"The University of Law","2020-2021",385,5,390,13590,335,1210,77,0.012987012987013,98.7179487179487,1.28205128205128,35.2987012987013,9,2,1.04166666666667
10007784,"University College London","2020-2021",8090,1010,9100,45715,5410,23360,8.00990099009901,0.124845488257108,88.9010989010989,11.0989010989011,5.65080346106304,51,12,10.5894627021388
10007793,"University of South Wales","2020-2021",1530,135,1665,23150,935,3325,11.3333333333333,0.0882352941176471,91.8918918918919,8.10810810810811,15.1307189542484,14,4,7.87172011661808
10007163,"The University of Warwick","2020-2021",1785,1220,3005,28110,2730,10305,1.46311475409836,0.683473389355742,59.4009983361065,40.5990016638935,15.7478991596639,37,10,43.5126582278481
10007361,"Waverley Abbey College","2020-2021",15,0,15,235,0,5,Inf,0,100,0,15.6666666666667,2,0,0
10007164,"University of the West of England, Bristol","2020-2021",1495,550,2050,34410,1170,5975,2.71818181818182,0.367892976588629,72.9268292682927,26.8292682926829,23.0167224080268,17,3,28.0973451327434
10007800,"The University of the West of Scotland","2020-2021",570,60,630,17935,555,2490,9.5,0.105263157894737,90.4761904761905,9.52380952380952,31.4649122807018,14,3,12.2137404580153
10006566,"The University of West London","2020-2021",435,710,1140,15165,2370,4025,0.612676056338028,1.63218390804598,38.1578947368421,62.280701754386,34.8620689655172,27,16,66.5492957746479
10007165,"The University of Westminster","2020-2021",1640,145,1785,19680,2015,5965,11.3103448275862,0.0884146341463415,91.8767507002801,8.12324929971989,12,30,10,7.73333333333333
10003614,"The University of Winchester","2020-2021",400,250,650,8230,135,405,1.6,0.625,61.5384615384615,38.4615384615385,20.575,5,2,42.0689655172414
10007166,"The University of Wolverhampton","2020-2021",945,60,1005,19295,190,2185,15.75,0.0634920634920635,94.0298507462687,5.97014925373134,20.4179894179894,11,1,5.44554455445545
10007139,"University of Worcester","2020-2021",455,260,715,10110,450,820,1.75,0.571428571428571,63.6363636363636,36.3636363636364,22.2197802197802,8,4,34.2857142857143
10007657,"Writtle University College","2020-2021",100,5,110,780,25,40,20,0.05,90.9090909090909,4.54545454545455,7.8,5,3,8.69565217391304
10007713,"York St John University","2020-2021",300,95,395,7580,105,945,3.15789473684211,0.316666666666667,75.9493670886076,24.0506329113924,25.2666666666667,12,1,10.7142857142857
10007167,"The University of York","2020-2021",1470,595,2070,22695,870,5840,2.47058823529412,0.404761904761905,71.0144927536232,28.743961352657,15.4387755102041,26,4,28.7581699346405
NA,"Total","2020-2021",151920,72610,224530,NA,152905,605130,2.09227379148878,0.477948920484466,67.6613370150982,32.3386629849018,NA,NA,NA,33.1188817167529
10007783,"The University of Aberdeen","2021-2022",1465,160,1620,16565,1525,4690,9.15625,0.109215017064846,90.4320987654321,9.87654320987654,11.3071672354949,28,9,9.87654320987654
10007849,"Abertay University","2021-2022",180,45,225,4790,435,600,4,0.25,80,20,26.6111111111111,13,9,20
10007856,"Aberystwyth University","2021-2022",480,220,700,7845,630,1345,2.18181818181818,0.458333333333333,68.5714285714286,31.4285714285714,16.34375,17,8,31.4285714285714
10067853,"ACM Guildford Limited","2021-2022",110,0,110,960,35,40,Inf,0,100,0,8.72727272727273,4,4,0
10000163,"AECC University College","2021-2022",55,5,60,1035,130,320,11,0.0909090909090909,91.6666666666667,8.33333333333333,18.8181818181818,31,13,8.33333333333333
10000291,"Anglia Ruskin University","2021-2022",845,70,920,35195,1560,7170,12.0714285714286,0.0828402366863905,91.8478260869565,7.60869565217391,41.6508875739645,20,4,7.60869565217391
10005451,"Arden University","2021-2022",195,145,335,15120,15,70,1.3448275862069,0.743589743589744,58.2089552238806,43.2835820895522,77.5384615384615,0,0,43.2835820895522
10007759,"Aston University","2021-2022",715,235,950,17595,230,3065,3.04255319148936,0.328671328671329,75.2631578947368,24.7368421052632,24.6083916083916,17,1,24.7368421052632
10038772,"British Academy of Jewellery Limited","2021-2022",20,0,20,205,NA,NA,Inf,0,100,0,10.25,NA,NA,0
10007857,"Bangor University","2021-2022",505,415,920,10505,395,2325,1.21686746987952,0.821782178217822,54.8913043478261,45.1086956521739,20.8019801980198,22,4,45.1086956521739
10000571,"Bath Spa University","2021-2022",405,220,625,13240,235,550,1.84090909090909,0.54320987654321,64.8,35.2,32.6913580246914,4,2,35.2
10007850,"The University of Bath","2021-2022",960,570,1525,18890,1505,4765,1.68421052631579,0.59375,62.9508196721312,37.3770491803279,19.6770833333333,25,8,37.3770491803279
10036456,"Backstage Academy (Training) Ltd","2021-2022",15,0,15,195,0,0,Inf,0,100,0,13,0,0,0
10007152,"University of Bedfordshire","2021-2022",465,70,540,16430,1455,6035,6.64285714285714,0.150537634408602,86.1111111111111,12.962962962963,35.3333333333333,37,9,12.962962962963
10005343,"Queen's University Belfast","2021-2022",1290,755,2045,25295,1235,5175,1.70860927152318,0.585271317829457,63.080684596577,36.919315403423,19.6085271317829,20,5,36.919315403423
10037544,"BIMM University","2021-2022",240,585,820,7045,595,780,0.41025641025641,2.4375,29.2682926829268,71.3414634146341,29.3541666666667,11,8,71.3414634146341
10007760,"Birkbeck College","2021-2022",605,435,1040,10660,555,1410,1.39080459770115,0.71900826446281,58.1730769230769,41.8269230769231,17.6198347107438,13,5,41.8269230769231
10007140,"Birmingham City University","2021-2022",1230,795,2025,30285,505,4840,1.54716981132075,0.646341463414634,60.7407407407407,39.2592592592593,24.6219512195122,16,2,39.2592592592593
10006840,"The University of Birmingham","2021-2022",2280,1815,4100,37990,1060,9555,1.25619834710744,0.796052631578947,55.609756097561,44.2682926829268,16.6622807017544,25,3,44.2682926829268
10000712,"University College Birmingham","2021-2022",220,10,225,5170,500,1215,22,0.0454545454545455,97.7777777777778,4.44444444444444,23.5,24,10,4.44444444444444
10007811,"Bishop Grosseteste University","2021-2022",105,25,135,2370,15,55,4.2,0.238095238095238,77.7777777777778,18.5185185185185,22.5714285714286,2,1,18.5185185185185
10004061,"Bloomsbury Institute","2021-2022",15,20,35,1095,5,315,0.75,1.33333333333333,42.8571428571429,57.1428571428571,73,29,0,57.1428571428571
10006841,"The University of Bolton","2021-2022",430,35,465,10995,185,1740,12.2857142857143,0.0813953488372093,92.4731182795699,7.52688172043011,25.5697674418605,16,2,7.52688172043011
10000385,"The Arts University Bournemouth","2021-2022",380,15,395,3725,235,580,25.3333333333333,0.0394736842105263,96.2025316455696,3.79746835443038,9.80263157894737,16,6,3.79746835443038
10000824,"Bournemouth University","2021-2022",855,80,930,17960,415,2780,10.6875,0.0935672514619883,91.9354838709677,8.60215053763441,21.0058479532164,15,2,8.60215053763441
10007785,"The University of Bradford","2021-2022",520,50,565,11885,220,3355,10.4,0.0961538461538462,92.0353982300885,8.84955752212389,22.8557692307692,28,2,8.84955752212389
10000886,"The University of Brighton","2021-2022",1180,330,1510,17835,610,2395,3.57575757575758,0.279661016949153,78.1456953642384,21.8543046357616,15.114406779661,13,3,21.8543046357616
10000936,"The University College of Osteopathy","2021-2022",55,5,60,475,15,45,11,0.0909090909090909,91.6666666666667,8.33333333333333,8.63636363636364,9,3,8.33333333333333
10007786,"The University of Bristol","2021-2022",3145,450,3595,31485,1225,8975,6.98888888888889,0.14308426073132,87.4826147426982,12.5173852573018,10.0111287758347,29,4,12.5173852573018
10000961,"Brunel University London","2021-2022",775,540,1315,18655,830,7010,1.43518518518519,0.696774193548387,58.93536121673,41.06463878327,24.0709677419355,38,4,41.06463878327
10000975,"Buckinghamshire New University","2021-2022",275,240,515,20570,520,1775,1.14583333333333,0.872727272727273,53.3980582524272,46.6019417475728,74.8,9,3,46.6019417475728
10007788,"The University of Cambridge","2021-2022",3435,2695,6130,22610,2015,7205,1.27458256029685,0.784570596797671,56.0358890701468,43.9641109298532,6.58224163027656,32,9,43.9641109298532
10003324,"The Institute of Cancer Research","2021-2022",305,375,680,365,15,40,0.813333333333333,1.22950819672131,44.8529411764706,55.1470588235294,1.19672131147541,11,4,55.1470588235294
10001143,"Canterbury Christ Church University","2021-2022",675,70,745,24660,315,795,9.64285714285714,0.103703703703704,90.6040268456376,9.39597315436242,36.5333333333333,3,1,9.39597315436242
10007814,"Cardiff University","2021-2022",2445,955,3400,33985,910,7530,2.56020942408377,0.390593047034765,71.9117647058823,28.0882352941176,13.8997955010225,22,3,28.0882352941176
10007854,"Cardiff Metropolitan University","2021-2022",690,80,770,12620,160,2910,8.625,0.115942028985507,89.6103896103896,10.3896103896104,18.2898550724638,23,1,10.3896103896104
10007141,"The University of Central Lancashire","2021-2022",1505,205,1710,28325,450,6715,7.34146341463415,0.136212624584718,88.0116959064327,11.9883040935673,18.8205980066445,24,2,11.9883040935673
10024024,"Central Film School London","2021-2022",5,0,5,125,10,25,Inf,0,100,0,25,20,8,0
10007848,"University of Chester","2021-2022",530,120,645,14325,135,2630,4.41666666666667,0.226415094339623,82.1705426356589,18.6046511627907,27.0283018867925,18,1,18.6046511627907
10007137,"The University of Chichester","2021-2022",360,145,510,5985,85,250,2.48275862068966,0.402777777777778,70.5882352941177,28.4313725490196,16.625,4,1,28.4313725490196
10001386,"Chicken Shed Theatre Company","2021-2022",25,0,25,85,NA,NA,Inf,0,100,0,3.4,NA,NA,0
10001478,"City, University of London","2021-2022",1510,235,1750,20685,1510,6315,6.42553191489362,0.155629139072848,86.2857142857143,13.4285714285714,13.6986754966887,31,7,13.4285714285714
10007912,"Cliff College","2021-2022",10,0,10,125,0,0,Inf,0,100,0,12.5,0,0,0
10066502,"The College of Health Ltd","2021-2022",5,0,5,345,20,55,Inf,0,100,0,69,16,6,0
10001653,"Conservatoire for Dance and Drama","2021-2022",115,15,130,1105,155,345,7.66666666666667,0.130434782608696,88.4615384615385,11.5384615384615,9.60869565217391,31,14,11.5384615384615
10007761,"Courtauld Institute of Art","2021-2022",35,45,80,600,75,220,0.777777777777778,1.28571428571429,43.75,56.25,17.1428571428571,37,12,56.25
10034324,"Court Theatre Training Company Ltd","2021-2022",0,10,10,35,NA,NA,0,Inf,0,100,Inf,NA,NA,100
10001726,"Coventry University","2021-2022",2210,680,2890,38190,2355,15565,3.25,0.307692307692308,76.4705882352941,23.5294117647059,17.2805429864253,41,6,23.5294117647059
10007822,"Cranfield University","2021-2022",535,195,730,5400,545,2685,2.74358974358974,0.364485981308411,73.2876712328767,26.7123287671233,10.0934579439252,50,10,26.7123287671233
10006427,"University for the Creative Arts","2021-2022",390,50,440,9430,360,2670,7.8,0.128205128205128,88.6363636363636,11.3636363636364,24.1794871794872,28,4,11.3636363636364
10007842,"University of Cumbria","2021-2022",380,140,520,9705,140,280,2.71428571428571,0.368421052631579,73.0769230769231,26.9230769230769,25.5394736842105,3,1,26.9230769230769
10001883,"De Montfort University","2021-2022",1440,195,1635,28335,1575,8075,7.38461538461539,0.135416666666667,88.0733944954129,11.9266055045872,19.6770833333333,28,6,11.9266055045872
10007851,"University of Derby","2021-2022",1320,90,1410,20955,545,2870,14.6666666666667,0.0681818181818182,93.6170212765958,6.38297872340426,15.875,14,3,6.38297872340426
10007852,"The University of Dundee","2021-2022",1135,310,1445,18100,905,4110,3.66129032258065,0.273127753303965,78.5467128027682,21.4532871972318,15.9471365638767,23,5,21.4532871972318
10007143,"University of Durham","2021-2022",1440,870,2310,22230,780,6755,1.6551724137931,0.604166666666667,62.3376623376623,37.6623376623377,15.4375,30,4,37.6623376623377
10007789,"The University of East Anglia","2021-2022",1215,760,1980,19130,535,3095,1.59868421052632,0.625514403292181,61.3636363636364,38.3838383838384,15.7448559670782,16,3,38.3838383838384
10007144,"The University of East London","2021-2022",605,320,930,19550,345,6715,1.890625,0.528925619834711,65.0537634408602,34.4086021505376,32.3140495867769,34,2,34.4086021505376
10032282,"The Queen's Foundation for Ecumenical Theological Education","2021-2022",15,0,15,340,0,5,Inf,0,100,0,22.6666666666667,1,0,0
10007823,"Edge Hill University","2021-2022",610,335,945,14700,75,495,1.82089552238806,0.549180327868853,64.5502645502645,35.4497354497354,24.0983606557377,3,1,35.4497354497354
10007772,"Edinburgh Napier University","2021-2022",665,225,890,15530,1005,3635,2.95555555555556,0.338345864661654,74.7191011235955,25.2808988764045,23.3533834586466,23,6,25.2808988764045
10007790,"The University of Edinburgh","2021-2022",3835,3890,7725,41250,3570,18050,0.98586118251928,1.01434159061278,49.6440129449838,50.3559870550162,10.7561929595828,44,9,50.3559870550162
10007791,"The University of Essex","2021-2022",1085,415,1500,18110,1615,5905,2.6144578313253,0.382488479262673,72.3333333333333,27.6666666666667,16.6912442396313,33,9,27.6666666666667
10008173,"University College of Estate Management","2021-2022",45,60,105,3010,NA,NA,0.75,1.33333333333333,42.8571428571429,57.1428571428571,66.8888888888889,NA,NA,57.1428571428571
10007792,"The University of Exeter","2021-2022",2060,1525,3585,32465,1275,8135,1.35081967213115,0.740291262135922,57.4616457461646,42.5383542538354,15.7597087378641,25,4,42.5383542538354
10008640,"Falmouth University","2021-2022",360,20,380,6635,305,445,18,0.0555555555555556,94.7368421052632,5.26315789473684,18.4305555555556,7,5,5.26315789473684
10004511,"The National Film and Television School","2021-2022",55,20,70,555,65,130,2.75,0.363636363636364,78.5714285714286,28.5714285714286,10.0909090909091,23,12,28.5714285714286
10022087,"Futureworks","2021-2022",25,0,25,400,15,15,Inf,0,100,0,16,4,4,0
10007762,"Glasgow Caledonian University","2021-2022",675,115,790,20050,665,3570,5.8695652173913,0.17037037037037,85.4430379746835,14.5569620253165,29.7037037037037,18,3,14.5569620253165
10002681,"Glasgow School of Art","2021-2022",200,25,225,2440,220,860,8,0.125,88.8888888888889,11.1111111111111,12.2,35,9,11.1111111111111
10007794,"The University of Glasgow","2021-2022",3170,2085,5255,42980,2595,17390,1.52038369304556,0.657728706624606,60.3235014272122,39.6764985727878,13.5583596214511,40,6,39.6764985727878
10007145,"University of Gloucestershire","2021-2022",470,205,675,8210,100,585,2.29268292682927,0.436170212765957,69.6296296296296,30.3703703703704,17.468085106383,7,1,30.3703703703704
10007833,"Glyndŵr University","2021-2022",195,10,205,7490,325,1375,19.5,0.0512820512820513,95.1219512195122,4.8780487804878,38.4102564102564,18,4,4.8780487804878
10002718,"Goldsmiths College","2021-2022",640,530,1170,9880,600,3260,1.20754716981132,0.828125,54.7008547008547,45.2991452991453,15.4375,33,6,45.2991452991453
10007146,"The University of Greenwich","2021-2022",870,85,955,26610,1475,10035,10.2352941176471,0.0977011494252874,91.0994764397906,8.90052356020942,30.5862068965517,38,6,8.90052356020942
10007825,"Guildhall School of Music and Drama","2021-2022",690,130,820,1105,155,340,5.30769230769231,0.188405797101449,84.1463414634146,15.8536585365854,1.60144927536232,31,14,15.8536585365854
10040812,"Harper Adams University","2021-2022",195,35,230,5275,100,230,5.57142857142857,0.179487179487179,84.7826086956522,15.2173913043478,27.0512820512821,4,2,15.2173913043478
10080811,"Hartpury University","2021-2022",155,25,175,2355,80,170,6.2,0.161290322580645,88.5714285714286,14.2857142857143,15.1935483870968,7,3,14.2857142857143
10007764,"Heriot-Watt University","2021-2022",620,245,865,11680,685,4135,2.53061224489796,0.395161290322581,71.6763005780347,28.3236994219653,18.8387096774194,35,6,28.3236994219653
10007147,"University of Hertfordshire","2021-2022",1890,150,2045,31940,785,13230,12.6,0.0793650793650794,92.4205378973105,7.33496332518337,16.8994708994709,41,2,7.33496332518337
10007148,"The University of Huddersfield","2021-2022",830,105,935,20885,350,4205,7.90476190476191,0.126506024096386,88.7700534759358,11.2299465240642,25.1626506024096,20,2,11.2299465240642
10007149,"The University of Hull","2021-2022",695,210,910,15075,345,3580,3.30952380952381,0.302158273381295,76.3736263736264,23.0769230769231,21.6906474820144,24,2,23.0769230769231
10003239,"ICON College of Technology and Management","2021-2022",20,0,25,1365,NA,NA,Inf,0,80,0,68.25,NA,NA,0
10003270,"Imperial College of Science, Technology and Medicine","2021-2022",2155,2290,4440,21470,2720,11320,0.941048034934498,1.06264501160093,48.536036036036,51.5765765765766,9.96287703016241,53,13,51.5765765765766
10013220,"Institute of Art - London Limited","2021-2022",20,0,20,240,40,185,Inf,0,100,0,12,77,17,0
10035638,"Institute of Contemporary Music Performance","2021-2022",20,0,20,1080,205,280,Inf,0,100,0,54,26,19,0
10082570,"Kaplan International Colleges U.K. Limited","2021-2022",170,240,410,805,0,800,0.708333333333333,1.41176470588235,41.4634146341463,58.5365853658537,4.73529411764706,99,0,58.5365853658537
10021682,"Kaplan Open Learning","2021-2022",25,0,25,1835,0,0,Inf,0,100,0,73.4,0,0,0
10007767,"Keele University","2021-2022",670,170,840,12235,215,1005,3.94117647058824,0.253731343283582,79.7619047619048,20.2380952380952,18.2611940298507,8,2,20.2380952380952
10007150,"The University of Kent","2021-2022",915,520,1435,18155,925,3435,1.75961538461538,0.568306010928962,63.7630662020906,36.2369337979094,19.8415300546448,19,5,36.2369337979094
10003645,"King's College London","2021-2022",2470,3245,5715,41490,3840,17155,0.761171032357473,1.31376518218623,43.2195975503062,56.7804024496938,16.7975708502024,41,9,56.7804024496938
10003678,"Kingston University","2021-2022",900,60,955,19920,530,6200,15,0.0666666666666667,94.2408376963351,6.282722513089,22.1333333333333,31,3,6.282722513089
10003758,"LAMDA Limited","2021-2022",25,30,55,380,25,175,0.833333333333333,1.2,45.4545454545455,54.5454545454545,15.2,46,7,54.5454545454545
10007768,"The University of Lancaster","2021-2022",1460,775,2240,17770,1315,5245,1.88387096774194,0.530821917808219,65.1785714285714,34.5982142857143,12.1712328767123,30,7,34.5982142857143
10003854,"Leeds Arts University","2021-2022",165,10,170,2340,50,215,16.5,0.0606060606060606,97.0588235294118,5.88235294117647,14.1818181818182,9,2,5.88235294117647
10003861,"Leeds Beckett University","2021-2022",1160,275,1440,23365,315,3270,4.21818181818182,0.237068965517241,80.5555555555556,19.0972222222222,20.1422413793103,14,1,19.0972222222222
10034449,"Leeds Conservatoire","2021-2022",205,45,250,1540,50,130,4.55555555555556,0.219512195121951,82,18,7.51219512195122,8,3,18
10007795,"The University of Leeds","2021-2022",2805,955,3760,37190,1090,11125,2.93717277486911,0.340463458110517,74.6010638297872,25.3989361702128,13.2584670231729,30,3,25.3989361702128
10003863,"Leeds Trinity University","2021-2022",200,5,205,11640,35,50,40,0.025,97.5609756097561,2.4390243902439,58.2,0,0,2.4390243902439
10082828,"College of Legal Practice Limited","2021-2022",5,0,5,120,0,5,Inf,0,100,0,24,4,0,0
10007796,"The University of Leicester","2021-2022",1225,430,1655,16670,500,5185,2.84883720930233,0.351020408163265,74.0181268882175,25.9818731117825,13.6081632653061,31,3,25.9818731117825
10007151,"The University of Lincoln","2021-2022",1270,135,1405,17975,190,2310,9.40740740740741,0.106299212598425,90.3914590747331,9.6085409252669,14.1535433070866,13,1,9.6085409252669
10003956,"Liverpool Hope University","2021-2022",295,40,335,5640,155,345,7.375,0.135593220338983,88.0597014925373,11.9402985074627,19.1186440677966,6,3,11.9402985074627
10003957,"Liverpool John Moores University","2021-2022",1255,435,1690,28100,420,1925,2.88505747126437,0.346613545816733,74.2603550295858,25.7396449704142,22.390438247012,7,1,25.7396449704142
10003945,"The Liverpool Institute for Performing Arts","2021-2022",95,5,100,990,55,225,19,0.0526315789473684,95,5,10.4210526315789,23,6,5
10006842,"The University of Liverpool","2021-2022",1965,1145,3110,28680,825,6975,1.71615720524017,0.582697201017812,63.1832797427653,36.8167202572347,14.5954198473282,24,3,36.8167202572347
